DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,PK,K,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL
0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,0,0,0,0,0,0,0,0,0,0,16,30,44,57,147
0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY AT CASTLE PINES CHARTER,0,113,104,104,105,109,100,84,68,30,0,0,0,0,817
0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,0,0,0,0,0,0,0,0,418,431,0,0,0,0,849
0900,DOUGLAS COUNTY RE 1,0265,CLEAR SKY ELEMENTARY,0,117,105,99,81,98,94,72,0,0,0,0,0,0,666
0900,DOUGLAS COUNTY RE 1,0266,GOLD RUSH ELEMENTARY,0,108,118,91,81,88,82,62,0,0,0,0,0,0,630
0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,436,442,0,0,0,0,878
0900,DOUGLAS COUNTY RE 1,0354,ARROWWOOD ELEMENTARY SCHOOL,0,96,101,86,80,64,83,65,0,0,0,0,0,0,575
0900,DOUGLAS COUNTY RE 1,0651,BEAR CANYON ELEMENTARY SCHOOL,0,79,91,93,96,103,85,94,0,0,0,0,0,0,641
0900,DOUGLAS COUNTY RE 1,1131,BUFFALO RIDGE ELEMENTARY SCHOOL,0,63,99,85,96,80,120,0,0,0,0,0,0,0,543
0900,DOUGLAS COUNTY RE 1,1270,CANTRIL SCHOOL,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,1419
0900,DOUGLAS COUNTY RE 1,1362,CASTLE ROCK ELEMENTARY SCHOOL,0,95,122,127,132,101,113,128,0,0,0,0,0,0,818
0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,432,384,358,340,1514
0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,538,464,596,578,2176
0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,0,48,50,48,72,48,47,71,37,31,0,0,0,0,452
0900,DOUGLAS COUNTY RE 1,1578,CHERRY VALLEY ELEMENTARY SCHOOL,0,12,8,11,4,10,10,15,0,0,0,0,0,0,70
0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,0,75,74,73,99,100,50,44,33,0,0,0,0,0,548
0900,DOUGLAS COUNTY RE 1,1873,CORE KNOWLEDGE CHARTER SCHOOL,0,46,69,46,46,47,46,48,48,41,0,0,0,0,437
0900,DOUGLAS COUNTY RE 1,1899,COPPER MESA ELEMENTARY SCHOOL,0,88,118,122,86,96,72,64,0,0,0,0,0,0,646
0900,DOUGLAS COUNTY RE 1,1925,COUGAR RUN ELEMENTARY SCHOOL,0,83,89,86,90,82,76,81,0,0,0,0,0,0,587
0900,DOUGLAS COUNTY RE 1,1934,COYOTE CREEK ELEMENTARY SCHOOL,0,62,76,47,74,77,82,79,0,0,0,0,0,0,497
0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,462,461,0,0,0,0,923
0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,0,0,0,0,0,0,0,0,374,350,0,0,0,0,724
0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,531,465,410,356,1762
0900,DOUGLAS COUNTY RE 1,2232,ROCK RIDGE ELEMENTARY SCHOOL,0,99,121,112,110,108,123,108,0,0,0,0,0,0,781
0900,DOUGLAS COUNTY RE 1,2233,CHEROKEE TRAIL ELEMENTARY SCHOOL,0,78,90,89,97,100,97,100,0,0,0,0,0,0,651
0900,DOUGLAS COUNTY RE 1,2234,EAGLE RIDGE ELEMENTARY SCHOOL,0,64,95,81,82,86,85,92,0,0,0,0,0,0,585
0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,0,0,0,0,0,0,0,0,0,0,0,1,40,50,91
0900,DOUGLAS COUNTY RE 1,2656,ELDORADO ELEMENTARY SCHOOL,0,78,103,98,93,100,103,79,0,0,0,0,0,0,654
0900,DOUGLAS COUNTY RE 1,2952,MAMMOTH HEIGHTS ELEMENTARY,0,116,130,121,102,94,96,89,0,0,0,0,0,0,748
0900,DOUGLAS COUNTY RE 1,2953,STONE MOUNTAIN ELEMENTARY,0,54,55,69,62,55,56,78,0,0,0,0,0,0,429
0900,DOUGLAS COUNTY RE 1,2954,ROXBOROUGH INTERMEDIATE,0,0,0,0,137,129,115,119,0,0,0,0,0,0,500
0900,DOUGLAS COUNTY RE 1,2965,FLAGSTONE ELEMENTARY SCHOOL,0,99,112,106,116,131,100,101,0,0,0,0,0,0,765
0900,DOUGLAS COUNTY RE 1,3138,FOX CREEK ELEMENTARY SCHOOL,0,75,76,83,74,88,84,92,0,0,0,0,0,0,572
0900,DOUGLAS COUNTY RE 1,3172,FRANKTOWN ELEMENTARY SCHOOL,0,34,40,47,41,50,49,46,0,0,0,0,0,0,307
0900,DOUGLAS COUNTY RE 1,3241,FRONTIER VALLEY ELEMENTARY SCHOOL,0,127,119,123,130,118,136,104,0,0,0,0,0,0,857
0900,DOUGLAS COUNTY RE 1,3928,HERITAGE ELEMENTARY SCHOOL,0,102,105,98,103,97,83,80,0,0,0,0,0,0,668
0900,DOUGLAS COUNTY RE 1,3980,HIGHLANDS RANCH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,470,404,472,336,1682
0900,DOUGLAS COUNTY RE 1,3995,HOPE ON-LINE,0,303,248,241,197,199,187,181,173,185,367,298,189,71,2839
0900,DOUGLAS COUNTY RE 1,4271,LEGEND HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,454,388,0,0,842
0900,DOUGLAS COUNTY RE 1,4292,IRON HORSE ELEMENTARY SCHOOL,0,90,93,95,82,100,87,98,0,0,0,0,0,0,645
0900,DOUGLAS COUNTY RE 1,4980,LARKSPUR ELEMENTARY SCHOOL,0,28,49,38,44,44,53,59,0,0,0,0,0,0,315
0900,DOUGLAS COUNTY RE 1,5045,LEGACY POINT ELEMENTARY SCHOOL,0,91,88,86,84,87,90,79,0,0,0,0,0,0,605
0900,DOUGLAS COUNTY RE 1,5405,EDCSD ON-LINE EDUCATION,0,2,6,3,2,6,10,8,13,14,28,20,27,18,157
0900,DOUGLAS COUNTY RE 1,5745,MEADOW VIEW ELEMENTARY SCHOOL,0,84,76,80,89,90,78,88,0,0,0,0,0,0,585
0900,DOUGLAS COUNTY RE 1,5843,LONE TREE ELEMENTARY,0,95,95,87,81,78,52,47,0,0,0,0,0,0,535
0900,DOUGLAS COUNTY RE 1,5997,D C S MONTESSORI CHARTER SCHOOL,106,76,61,55,52,46,41,22,0,0,0,0,0,0,459
0900,DOUGLAS COUNTY RE 1,6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,0,137,130,167,147,0,0,0,0,0,0,0,0,0,581
0900,DOUGLAS COUNTY RE 1,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,501,539,0,0,0,0,1040
0900,DOUGLAS COUNTY RE 1,6165,MOUNTAIN VISTA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,564,477,464,471,1976
0900,DOUGLAS COUNTY RE 1,6396,NORTHEAST ELEMENTARY SCHOOL,0,0,0,0,0,184,153,207,0,0,0,0,0,0,544
0900,DOUGLAS COUNTY RE 1,6406,NORTHRIDGE ELEMENTARY SCHOOL,0,108,112,104,118,102,96,101,0,0,0,0,0,0,741
0900,DOUGLAS COUNTY RE 1,6772,SAGEWOOD MIDDLE SCHOOL,0,0,0,0,0,0,0,0,289,322,0,0,0,0,611
0900,DOUGLAS COUNTY RE 1,6773,SIERRA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,505,482,0,0,0,0,987
0900,DOUGLAS COUNTY RE 1,6938,PINE GROVE ELEMENTARY SCHOOL,0,76,90,87,81,102,71,105,0,0,0,0,0,0,612
0900,DOUGLAS COUNTY RE 1,6940,PINE LANE ELEMENTARY,0,123,151,148,152,154,163,149,0,0,0,0,0,0,1040
0900,DOUGLAS COUNTY RE 1,6961,PIONEER ELEMENTARY SCHOOL,0,95,92,88,92,100,97,104,0,0,0,0,0,0,668
0900,DOUGLAS COUNTY RE 1,7047,PLATTE RIVER CHARTER ACADEMY,0,54,55,57,54,53,54,52,77,51,0,0,0,0,507
0900,DOUGLAS COUNTY RE 1,7091,PLUM CREEK ACADEMY,0,0,0,0,0,0,0,0,2,4,5,6,7,5,29
0900,DOUGLAS COUNTY RE 1,7096,ROXBOROUGH ELEMENTARY SCHOOL,0,152,156,140,0,0,0,0,0,0,0,0,0,0,448
0900,DOUGLAS COUNTY RE 1,7118,PONDEROSA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,352,340,494,491,1677
0900,DOUGLAS COUNTY RE 1,7134,PRAIRIE CROSSING ELEMENTARY SCHOOL,0,103,83,82,91,82,59,49,0,0,0,0,0,0,549
0900,DOUGLAS COUNTY RE 1,7245,RANCH VIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,0,524,492,0,0,0,0,1016
0900,DOUGLAS COUNTY RE 1,7297,REDSTONE ELEMENTARY SCHOOL,0,115,168,128,114,118,115,0,0,0,0,0,0,0,758
0900,DOUGLAS COUNTY RE 1,7319,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,0,51,55,58,57,78,62,52,0,0,0,0,0,0,413
0900,DOUGLAS COUNTY RE 1,7435,ROCK CANYON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,421,381,349,314,1465
0900,DOUGLAS COUNTY RE 1,7448,ROCKY HEIGHTS MIDDLE SCHOOL,0,0,0,0,0,0,0,391,425,421,0,0,0,0,1237
0900,DOUGLAS COUNTY RE 1,7562,SADDLE RANCH ELEMENTARY SCHOOL,0,64,93,96,85,91,96,86,0,0,0,0,0,0,611
0900,DOUGLAS COUNTY RE 1,7610,SAND CREEK ELEMENTARY SCHOOL,0,92,110,79,101,83,81,87,0,0,0,0,0,0,633
0900,DOUGLAS COUNTY RE 1,7718,SEDALIA ELEMENTARY SCHOOL,0,46,46,46,59,45,50,45,0,0,0,0,0,0,337
0900,DOUGLAS COUNTY RE 1,8106,SOARING HAWK ELEMENTARY SCHOOL,0,88,113,97,93,100,83,77,0,0,0,0,0,0,651
0900,DOUGLAS COUNTY RE 1,8126,SOUTH STREET ELEMENTARY SCHOOL,0,106,94,93,102,92,85,63,0,0,0,0,0,0,635
0900,DOUGLAS COUNTY RE 1,8382,SUMMIT VIEW ELEMENTARY SCHOOL,0,71,81,96,88,96,90,93,0,0,0,0,0,0,615
0900,DOUGLAS COUNTY RE 1,8847,THUNDERRIDGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,545,447,392,419,1803
0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,0,101,87,115,86,105,101,0,0,0,0,0,0,0,595
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,0,94,85,84,92,93,94,74,0,0,0,0,0,0,616
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,0,91,97,105,102,97,109,0,0,0,0,0,0,0,601
0900,DOUGLAS COUNTY RE 1,,DISTRICT TOTAL,1525,4719,5041,4876,4831,4861,4630,4472,4442,4359,4723,4105,3842,3506,59932
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,0,63,80,72,64,89,65,0,0,0,0,0,0,0,433
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,34,84,101,78,68,79,61,0,0,0,0,0,0,0,505
0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,119,107,124,0,0,0,0,350
0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,5,8,20,63,96
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,56,55,54,54,37,46,35,0,0,0,0,0,0,0,337
0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,210,181,174,171,736
0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,113,105,104,0,0,0,0,322
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,0,32,32,32,34,32,34,33,32,32,0,0,0,0,293
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,0,49,54,51,60,42,42,0,0,0,0,0,0,0,298
0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,188,194,175,181,738
0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,0,0,0,0,0,0,0,91,100,88,0,0,0,0,279
0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,0,44,78,74,62,78,59,0,0,0,0,0,0,0,395
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,30,70,52,56,56,49,48,0,0,0,0,0,0,0,361
0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,30,62,51,46,25,36,22,0,0,0,0,0,0,0,272
0910,EAGLE COUNTY RE 50,5742,MEADOW MOUNTAIN ELEMENTARY SCHOOL,0,37,50,28,32,29,25,0,0,0,0,0,0,0,201
0910,EAGLE COUNTY RE 50,5930,MINTURN MIDDLE SCHOOL,0,0,0,0,0,0,0,68,45,68,0,0,0,0,181
0910,EAGLE COUNTY RE 50,6238,NEW AMERICA CHARTER SCHOOL,0,0,0,0,0,0,0,0,0,0,39,14,16,24,93
0910,EAGLE COUNTY RE 50,7285,RED TABLE EARLY LEARNING CENTER,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,28,43,44,37,43,35,38,0,0,0,0,0,0,0,268
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (USSA),0,0,0,0,0,0,0,7,6,6,4,6,16,6,51
0910,EAGLE COUNTY RE 50,,DISTRICT TOTAL,213,539,596,528,481,515,429,431,395,422,446,403,401,445,6244
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,0,34,34,41,41,29,32,39,25,29,0,0,0,0,304
0920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,0,0,0,0,0,0,0,169,149,198,0,0,0,0,516
0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,195,189,216,186,786
0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,8,7,20,24,59
0920,ELIZABETH C-1,7300,ELIZABETH RUNNING CREEK PRESCHOOL,82,0,0,0,0,0,0,0,0,0,0,0,0,0,82
0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,0,63,70,69,83,75,99,0,0,0,0,0,0,0,459
0920,ELIZABETH C-1,7924,SINGING HILLS PRESCHOOL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,0,79,58,81,89,67,89,0,0,0,0,0,0,0,463
0920,ELIZABETH C-1,,DISTRICT TOTAL,150,176,162,191,213,171,220,208,174,227,203,196,236,210,2737
0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,34,29,18,21,29,25,35,0,0,0,0,0,0,0,191
0930,KIOWA C-2,4726,KIOWA MIDDLE SCHOOL,0,0,0,0,0,0,0,25,28,36,0,0,0,0,89
0930,KIOWA C-2,4728,KIOWA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,32,28,14,29,103
0930,KIOWA C-2,,DISTRICT TOTAL,34,29,18,21,29,25,35,25,28,36,32,28,14,29,383
0940,BIG SANDY 100J,7914,SIMLA ELEMENTARY SCHOOL,27,20,18,18,21,24,26,0,0,0,0,0,0,0,154
0940,BIG SANDY 100J,7918,SIMLA JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,24,21,26,0,0,0,0,71
0940,BIG SANDY 100J,7922,SIMLA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,23,23,24,24,94
0940,BIG SANDY 100J,,DISTRICT TOTAL,27,20,18,18,21,24,26,24,21,26,23,23,24,24,319
0950,ELBERT 200,2570,ELBERT ELEMENTARY SCHOOL,16,10,18,9,17,16,16,19,0,0,0,0,0,0,121
0950,ELBERT 200,2574,ELBERT JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,24,18,26,12,16,22,118
0950,ELBERT 200,,DISTRICT TOTAL,16,10,18,9,17,16,16,19,24,18,26,12,16,22,239
0960,AGATE 300,0044,AGATE ELEMENTARY SCHOOL,0,3,2,0,2,4,3,0,0,0,0,0,0,0,14
0960,AGATE 300,0048,AGATE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,2,5,4,3,6,7,4,31
0960,AGATE 300,,DISTRICT TOTAL,0,3,2,0,2,4,3,2,5,4,3,6,7,4,45
0970,CALHAN RJ-1,0035,FRONTIER CHARTER ACADEMY,0,14,9,15,11,13,8,6,4,2,0,0,0,0,82
0970,CALHAN RJ-1,1210,CALHAN ELEMENTARY SCHOOL,24,34,36,38,35,41,34,0,0,0,0,0,0,0,242
0970,CALHAN RJ-1,1215,CALHAN MIDDLE SCHOOL,0,0,0,0,0,0,0,40,41,41,0,0,0,0,122
0970,CALHAN RJ-1,1218,CALHAN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,52,45,49,47,193
0970,CALHAN RJ-1,,DISTRICT TOTAL,24,48,45,53,46,54,42,46,45,43,52,45,49,47,639
0980,HARRISON 2,0029,ADULT & FAMILY LITERACY,0,0,0,0,0,0,0,0,0,0,0,0,0,151,151
0980,HARRISON 2,0469,ATLAS PREPATORY SCHOOL,0,0,0,0,0,0,81,0,0,0,0,0,0,0,81
0980,HARRISON 2,1000,BRICKER ELEMENTARY SCHOOL,32,51,59,75,58,63,56,0,0,0,0,0,0,0,394
0980,HARRISON 2,1306,CARMEL MIDDLE SCHOOL,0,0,0,0,0,0,0,152,158,134,0,0,0,0,444
0980,HARRISON 2,1383,CENTENNIAL ELEMENTARY SCHOOL,37,82,68,64,51,65,45,0,0,0,0,0,0,0,412
0980,HARRISON 2,1490,CHAMBERLIN ACADEMY,16,34,18,27,16,21,19,0,0,0,0,0,0,0,151
0980,HARRISON 2,3392,GIBERSON ELEMENTARY SCHOOL,40,58,53,72,50,53,63,0,0,0,0,0,0,0,389
0980,HARRISON 2,3522,FOX MEADOW MIDDLE SCHOOL,0,0,0,0,0,0,0,194,179,136,0,0,0,0,509
0980,HARRISON 2,3806,HARRISON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,301,283,214,194,992
0980,HARRISON 2,4378,JAMES IRWIN CHARTER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,131,96,81,70,378
0980,HARRISON 2,4379,JAMES IRWIN CHARTER MIDDLE SCHOOL,0,0,0,0,0,0,0,139,131,122,0,0,0,0,392
0980,HARRISON 2,4380,JAMES IRWIN CHARTER ELEMENTARY SCHOOL,0,102,82,81,82,76,55,0,0,0,0,0,0,0,478
0980,HARRISON 2,6018,MONTEREY ELEMENTARY SCHOOL,23,80,86,82,78,54,57,0,0,0,0,0,0,0,460
0980,HARRISON 2,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,0,47,55,57,57,78,53,77,76,79,0,0,0,0,579
0980,HARRISON 2,6244,NEW HORIZONS DAY SCHOOL,0,0,0,0,0,0,0,1,6,16,22,38,46,68,197
0980,HARRISON 2,6460,OAK CREEK ELEMENTARY SCHOOL,39,58,61,47,57,44,38,0,0,0,0,0,0,0,344
0980,HARRISON 2,6578,OTERO ELEMENTARY SCHOOL,48,85,69,54,64,53,52,0,0,0,0,0,0,0,425
0980,HARRISON 2,6686,PANORAMA MIDDLE SCHOOL,0,0,0,0,0,0,0,223,203,196,0,0,0,0,622
0980,HARRISON 2,6936,PIKES PEAK ELEMENTARY SCHOOL,43,68,76,68,62,56,54,0,0,0,0,0,0,0,427
0980,HARRISON 2,7611,SAND CREEK ELEMENTARY SCHOOL,24,89,87,96,89,78,76,0,0,0,0,0,0,0,539
0980,HARRISON 2,7882,SIERRA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,229,254,256,244,983
0980,HARRISON 2,8034,SOARING EAGLES ELEMENTARY SCHOOL,30,70,90,103,86,88,76,0,0,0,0,0,0,0,543
0980,HARRISON 2,8337,STRATMOOR HILLS ELEMENTARY SCHOOL,33,45,54,46,51,42,29,0,0,0,0,0,0,0,300
0980,HARRISON 2,8350,STRATTON MEADOWS ELEMENTARY SCHOOL,36,58,84,54,38,58,41,0,0,0,0,0,0,0,369
0980,HARRISON 2,8923,TURMAN ELEMENTARY SCHOOL,62,58,72,51,48,45,35,0,0,0,0,0,0,0,371
0980,HARRISON 2,9602,WILDFLOWER ELEMENTARY SCHOOL,70,52,69,46,49,53,40,0,0,0,0,0,0,0,379
0980,HARRISON 2,,DISTRICT TOTAL,533,1037,1083,1023,936,927,870,786,753,683,683,671,597,727,11309
0990,WIDEFIELD 3,3234,FRENCH ELEMENTARY SCHOOL,0,93,111,98,107,91,98,93,0,0,0,0,0,0,691
0990,WIDEFIELD 3,4346,TALBOTT ELEMENTARY SCHOOL,0,51,64,66,57,47,66,52,0,0,0,0,0,0,403
0990,WIDEFIELD 3,4394,JANITELL JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,238,248,0,0,0,0,486
0990,WIDEFIELD 3,5033,JAMES MADISON CHARTER ACADEMY SCHOOL,0,22,23,19,22,13,12,15,0,0,0,0,0,0,126
0990,WIDEFIELD 3,5602,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,0,54,67,65,70,62,76,75,0,0,0,0,0,0,469
0990,WIDEFIELD 3,5841,MESA RIDGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,322,312,329,294,1257
0990,WIDEFIELD 3,6362,NORTH ELEMENTARY SCHOOL,0,38,40,33,42,41,37,43,0,0,0,0,0,0,274
0990,WIDEFIELD 3,6952,PINELLO ELEMENTARY SCHOOL,0,45,56,51,51,47,39,51,0,0,0,0,0,0,340
0990,WIDEFIELD 3,8122,VENETUCCI ELEMENTARY SCHOOL,0,64,48,58,73,57,66,68,0,0,0,0,0,0,434
0990,WIDEFIELD 3,8178,SPROUL JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,190,181,0,0,0,0,371
0990,WIDEFIELD 3,8392,SUNRISE ELEMENTARY SCHOOL,0,114,121,107,107,114,104,106,0,0,0,0,0,0,773
0990,WIDEFIELD 3,9294,WATSON JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,199,198,0,0,0,0,397
0990,WIDEFIELD 3,9334,WEBSTER ELEMENTARY SCHOOL,0,100,109,87,89,93,94,88,0,0,0,0,0,0,660
0990,WIDEFIELD 3,9560,DISCOVERY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,16,22,56,94
0990,WIDEFIELD 3,9562,WIDEFIELD ELEMENTARY SCHOOL,0,51,64,61,73,57,55,65,0,0,0,0,0,0,426
0990,WIDEFIELD 3,9566,WIDEFIELD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,327,322,309,316,1274
0990,WIDEFIELD 3,9656,WILSON PRESCHOOL,376,0,0,0,0,0,0,0,0,0,0,0,0,0,376
0990,WIDEFIELD 3,,DISTRICT TOTAL,376,632,703,645,691,622,647,656,627,627,649,650,660,666,8851
1000,FOUNTAIN 8,0203,LORRAINE SECONDARY SCHOOL,0,0,0,0,0,0,0,2,4,10,46,25,23,12,122
1000,FOUNTAIN 8,1332,CARSON MIDDLE SCHOOL,0,0,0,0,0,0,0,264,222,194,0,0,0,0,680
1000,FOUNTAIN 8,1334,ABRAMS ELEMENTARY SCHOOL,29,116,113,117,88,109,58,0,0,0,0,0,0,0,630
1000,FOUNTAIN 8,3027,EAGLESIDE ELEMENTARY SCHOOL,57,85,76,90,93,83,58,0,0,0,0,0,0,0,542
1000,FOUNTAIN 8,3102,ARAGON ELEMENTARY SCHOOL,32,66,72,97,60,91,82,0,0,0,0,0,0,0,500
1000,FOUNTAIN 8,3106,FOUNTAIN MIDDLE SCHOOL,0,0,0,0,0,0,0,326,318,261,0,0,0,0,905
1000,FOUNTAIN 8,3108,MESA ELEMENTARY SCHOOL,0,47,61,62,70,92,90,0,0,0,0,0,0,0,422
1000,FOUNTAIN 8,3110,FOUNTAIN-FORT CARSON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,499,402,380,368,1649
1000,FOUNTAIN 8,4474,JORDAHL ELEMENTARY SCHOOL,28,70,67,85,69,83,80,0,0,0,0,0,0,0,482
1000,FOUNTAIN 8,6138,MOUNTAINSIDE ELEMENTARY SCHOOL,57,106,107,106,87,87,60,0,0,0,0,0,0,0,610
1000,FOUNTAIN 8,6338,PATRIOT ELEMENTARY SCHOOL,74,114,118,137,130,136,114,0,0,0,0,0,0,0,823
1000,FOUNTAIN 8,,DISTRICT TOTAL,277,604,614,694,597,681,542,592,544,465,545,427,403,380,7365
1010,COLORADO SPRINGS 11,0269,ACHIEVEK12,0,7,8,4,5,6,4,8,4,14,0,0,0,0,60
1010,COLORADO SPRINGS 11,0452,AUDUBON ELEMENTARY SCHOOL,31,46,54,49,54,44,47,0,0,0,0,0,0,0,325
1010,COLORADO SPRINGS 11,0594,BATES ELEMENTARY SCHOOL,31,40,42,36,28,35,34,0,0,0,0,0,0,0,246
1010,COLORADO SPRINGS 11,0871,BIJOU ALTERNATIVE PROGRAM,0,0,0,0,0,0,0,0,0,0,0,7,38,90,135
1010,COLORADO SPRINGS 11,1032,BRISTOL ELEMENTARY SCHOOL,0,31,43,39,47,45,31,0,0,0,0,0,0,0,236
1010,COLORADO SPRINGS 11,1126,BUENA VISTA ELEMENTARY SCHOOL,23,33,34,21,20,25,18,0,0,0,0,0,0,0,174
1010,COLORADO SPRINGS 11,1340,CARVER ELEMENTARY SCHOOL,0,68,59,64,69,49,49,0,0,0,0,0,0,0,358
1010,COLORADO SPRINGS 11,1613,CHIPETA ELEMENTARY SCHOOL,29,74,76,74,74,69,75,0,0,0,0,0,0,0,471
1010,COLORADO SPRINGS 11,1616,CIVA CHARTER ACADEMY,0,0,0,0,0,0,0,0,0,0,37,38,41,26,142
1010,COLORADO SPRINGS 11,1625,MCAULIFFE ELEMENTARY,31,104,125,92,93,79,71,0,0,0,0,0,0,0,595
1010,COLORADO SPRINGS 11,1798,COLUMBIA ELEMENTARY SCHOOL,30,59,50,41,45,31,40,0,0,0,0,0,0,0,296
1010,COLORADO SPRINGS 11,1870,CORONADO HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,388,344,332,359,1423
1010,COLORADO SPRINGS 11,1885,COMMUNITY PREP CHARTER SCHOOL,0,0,0,0,0,0,0,0,0,0,14,34,56,75,179
1010,COLORADO SPRINGS 11,2202,DOHERTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,524,514,548,589,2175
